subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160805a_3T1,1,2,2,50.032363176345825,Sem-photo,26,A woman is putting on a sock.,0,4,"[[0.35, 0.4696754741187178, 1.4245718476129443], [0.7, -1.4685531466083028, -0.3055350316851616], [1.0499999999999998, 0.9988776724895844, -1.1190368159277826], [1.4, 0.4696754741187178, 1.4245718476129443]]",0,0,1.2492618560791016,1
FED_20160805a_3T1,1,2,2,52.032432079315186,Sem-photo,39,A woman is hanging up a sweater.,0,3,"[[0.4666666666666666, 1.8414860749260873, 0.7803390518571478], [0.9333333333333332, -1.5965364799363975, 1.2046041956727103], [1.4, 1.8414860749260873, 0.7803390518571478]]",0,0,0.8992569446563721,1
FED_20160805a_3T1,1,2,2,54.01510214805603,Sem-photo,12,A woman is baking cookies.,1,3,"[[0.4666666666666666, -1.1263458047287591, -1.652678168358838], [0.9333333333333332, 1.994434180443069, -0.14910499616171224], [1.4, -0.8680883757143107, 1.8017831645205507]]",1,1,1.0534448623657227,1
FED_20160805a_3T1,1,2,2,56.03540015220642,Sem-photo,22,A man is licking a popsicle.,1,4,"[[0.35, -0.922467945058894, -1.1828156620280361], [0.7, -0.5631144387809409, 1.3902885056118481], [1.0499999999999998, 1.485582383839835, -0.2074728435838129], [1.4, -0.5631144387809409, 1.3902885056118481]]",1,1,1.215574026107788,1
FED_20160805a_3T1,1,2,2,58.018450021743774,Sem-photo,2,A man is washing his hands.,0,4,"[[0.35, -0.16142847252978323, 1.4912883182861392], [0.7, -1.2107793317378774, -0.8854453172479816], [1.0499999999999998, 1.3722078042676622, -0.6058430010381579], [1.4, -0.16142847252978323, 1.4912883182861392]]",0,1,1.249588966369629,0
FED_20160805a_3T1,1,2,2,60.0172700881958,Sem-photo,17,A man is sweetening his tea.,1,3,"[[0.4666666666666666, 0.9948487091995897, -1.735014710543951], [0.9333333333333332, -1.999991169870561, 0.0059431001829736985], [1.4, 1.005142460670971, 1.729071610360978]]",1,0,1.185046911239624,0
FED_20160805a_3T1,1,2,2,62.01949501037598,Sem-photo,45,A woman is mixing some paint on a palette.,1,4,"[[0.35, 1.3024019988628064, -0.7441431538072272], [0.7, -0.006754124182074217, 1.4999847938584354], [1.0499999999999998, -1.2956478746807325, -0.7558416400512085], [1.4, 1.3024019988628064, -0.7441431538072272]]",1,0,1.299056053161621,0
FED_20160805a_3T1,1,2,2,66.01806497573853,Sem-sent,32,A man is making an extra hole in his belt.,1,3,"[[0.4666666666666666, 1.717035682536392, -1.0255673868141415], [0.9333333333333332, 0.029649569005671114, 1.9997802136879388], [1.4, -1.7466852515420637, -0.9742128268737985]]",1,,,
FED_20160805a_3T1,1,2,2,68.01694202423096,Sem-sent,56,A man is putting dirty socks into the laundry basket.,0,3,"[[0.4666666666666666, 1.6008630114025642, 1.198848455278278], [0.9333333333333332, 0.2378017118574389, -1.9858122634926172], [1.4, -1.8386647232600029, 0.7869638082143402]]",0,1,0.3494091033935547,0
FED_20160805a_3T1,1,2,2,70.02016711235046,Sem-sent,15,A man is putting a handkerchief in his pocket.,0,4,"[[0.35, -1.4818843125599654, -0.23241962952530199], [0.7, 0.9422234597870615, -1.167139645383919], [1.0499999999999998, -1.4818843125599654, -0.23241962952530199], [1.4, 0.9422234597870615, -1.167139645383919]]",0,0,1.4162189960479736,1
FED_20160805a_3T1,1,2,2,72.02149415016174,Sem-sent,49,A woman is putting a parakeet into a cage.,0,4,"[[0.35, 1.1169053130538156, 1.0012604664482454], [0.7, -1.4255696562761455, 0.46663814150229127], [1.0499999999999998, 0.3086643432223303, -1.467898607950538], [1.4, -1.4255696562761455, 0.46663814150229127]]",0,0,1.2476630210876465,1
FED_20160805a_3T1,1,2,2,74.01892113685608,Sem-sent,7,A man is eating a piece of salami.,1,3,"[[0.4666666666666666, 1.9364854990261624, -0.5000239114896357], [0.9333333333333332, -0.5352093396633936, 1.9270575919616606], [1.4, 1.9364854990261624, -0.5000239114896357]]",1,0,1.0997228622436523,0
FED_20160805a_3T1,1,2,2,76.01868915557861,Sem-sent,8,A man is putting a photograph into a photo album.,0,4,"[[0.35, 1.4205501418337954, 0.481702495878923], [0.7, -0.29310847241938187, -1.4710837581171157], [1.0499999999999998, 1.4205501418337954, 0.481702495878923], [1.4, -0.29310847241938187, -1.4710837581171157]]",0,1,1.4987578392028809,0
FED_20160805a_3T1,1,2,2,78.01764106750488,Sem-sent,31,A woman is taking a shower.,0,3,"[[0.4666666666666666, -1.9713916811896555, -0.3370680040232596], [0.9333333333333332, 0.6937863863077705, 1.8758092787311842], [1.4, -1.9713916811896555, -0.3370680040232596]]",0,1,1.6167480945587158,0
FED_20160805a_3T1,1,2,2,98.02188110351562,Sem-sent,35,A woman is stirring the soup using a ladle.,0,4,"[[0.35, 0.6669026727980745, 1.3435925070551653], [0.7, -1.497036579843233, -0.09424159703270896], [1.0499999999999998, 0.8301339070451583, -1.2493509100224567], [1.4, -1.497036579843233, -0.09424159703270896]]",0,1,1.7999069690704346,0
FED_20160805a_3T1,1,2,2,100.02172517776489,Sem-sent,26,A woman is cutting out a coupon from the newspaper.,1,3,"[[0.4666666666666666, 0.26562969626717403, 1.982281731858771], [0.9333333333333332, 1.5838914891139213, -1.2211829308963031], [1.4, 0.26562969626717403, 1.982281731858771]]",1,1,1.6825518608093262,1
FED_20160805a_3T1,1,2,2,102.02050113677979,Sem-sent,17,A man is putting some books in his briefcase.,0,3,"[[0.4666666666666666, -1.9827553282351893, -0.2620711894790549], [0.9333333333333332, 1.2183379718064602, -1.5860808890011004], [1.4, -1.9827553282351893, -0.2620711894790549]]",0,0,1.137990951538086,1
FED_20160805a_3T1,1,2,2,104.02450704574585,Sem-sent,2,A man is drilling a hole in the wall with a drill.,1,3,"[[0.4666666666666666, -1.4386108526130594, 1.3893879280978103], [0.9333333333333332, 1.92255066775066, 0.5511795804739964], [1.4, -1.4386108526130594, 1.3893879280978103]]",1,1,1.1166880130767822,1
FED_20160805a_3T1,1,2,2,106.02475118637085,Sem-sent,34,A man is burning an incense stick.,1,4,"[[0.35, 0.055647206327347515, 1.4989674407497855], [0.7, -1.325967486298733, -0.7012918260457762], [1.0499999999999998, 0.055647206327347515, 1.4989674407497855], [1.4, -1.325967486298733, -0.7012918260457762]]",1,1,0.9323790073394775,1
FED_20160805a_3T1,1,2,2,108.02530217170715,Sem-sent,20,A woman is sewing a button onto the dress.,0,4,"[[0.35, -0.7973952516031069, -1.270496285992532], [0.7, 1.4989796848848655, -0.05531640174910839], [1.0499999999999998, -0.7973952516031069, -1.270496285992532], [1.4, 1.4989796848848655, -0.05531640174910839]]",0,1,1.280776023864746,0
FED_20160805a_3T1,1,2,2,110.02335619926453,Sem-sent,45,A woman is putting butter on the veggies.,1,3,"[[0.4666666666666666, 1.0320965803136952, 1.713118982705164], [0.9333333333333332, 0.9675562685711789, -1.7503813490632882], [1.4, -1.999652848884874, 0.03726236635812446]]",1,1,1.148594856262207,1
FED_20160805a_3T1,1,2,2,114.02659797668457,Sem-photo,32,A woman is putting on a headband.,0,4,"[[0.35, 0.9435656104934242, -1.166054860928152], [0.7, -1.4816159370168225, -0.23412435836060141], [1.0499999999999998, 0.5380503265233978, 1.400179219288754], [1.4, -1.4816159370168225, -0.23412435836060141]]",0,1,1.301448106765747,0
FED_20160805a_3T1,1,2,2,116.02549004554749,Sem-photo,41,A woman is plugging a power cord into a power outlet.,0,4,"[[0.35, -1.4201614642963103, -0.4828471966655288], [0.7, 0.2919227936897079, 1.4713195038890758], [1.0499999999999998, 1.1282386706066037, -0.9884723072235477], [1.4, 0.2919227936897079, 1.4713195038890758]]",0,,,
FED_20160805a_3T1,1,2,2,118.02399516105652,Sem-photo,13,A woman is cutting a tomato.,1,3,"[[0.4666666666666666, 1.399127108320012, -1.4291407680015573], [0.9333333333333332, 0.5381086565133445, 1.9262500029293714], [1.4, -1.9372357648333574, -0.4971092349278143]]",1,0,0.28317785263061523,0
FED_20160805a_3T1,1,2,2,120.0238401889801,Sem-photo,7,A man is eating a twizzler.,1,4,"[[0.35, -1.1298497045566172, -0.9866304501247289], [0.7, 1.4193718862335996, -0.4851633215420082], [1.0499999999999998, -0.2895221816769829, 1.4717937716667373], [1.4, 1.4193718862335996, -0.4851633215420082]]",1,1,1.315971851348877,1
FED_20160805a_3T1,1,2,2,122.02728509902954,Sem-photo,15,A man is frying some onion rings.,1,3,"[[0.4666666666666666, -1.6541629574493688, -1.1241640939837731], [0.9333333333333332, -0.14647318468758072, 1.9946291901422375], [1.4, 1.8006361421369494, -0.8704650961584639]]",1,1,1.2169599533081055,1
FED_20160805a_3T1,1,2,2,124.02911615371704,Sem-photo,14,A man is catching a baseball.,0,3,"[[0.4666666666666666, -1.2168672743075255, -1.587209512546902], [0.9333333333333332, -0.7661301218401712, 1.8474427288576944], [1.4, -1.2168672743075255, -1.587209512546902]]",0,0,0.9339818954467773,1
FED_20160805a_3T1,1,2,2,126.02915406227112,Sem-photo,8,A man is sharpening a pencil.,1,3,"[[0.4666666666666666, 0.17696835083844373, -1.9921551653426801], [0.9333333333333332, 1.6367728060479276, 1.14933667016327], [1.4, 0.17696835083844373, -1.9921551653426801]]",1,1,0.9654121398925781,1
FED_20160805a_3T1,1,2,2,130.0268931388855,Perc-sent,94,A woman is hanging a Christmas ornament.,0,4,"[[0.35, 0.5744143699371871, 1.3856580139448784], [0.7, -1.4872222260023502, -0.1953715703080019], [1.0499999999999998, 0.5744143699371871, 1.3856580139448784], [1.4, -1.4872222260023502, -0.1953715703080019]]",0,1,1.9826560020446777,0
FED_20160805a_3T1,1,2,2,132.02616500854492,Perc-sent,74,A woman is making a necklace using some beads.,0,4,"[[0.35, 0.14577294046125877, -1.4928999463558428], [0.7, 1.2200028086219568, 0.8726930428017272], [1.0499999999999998, -1.365775749083214, 0.6202069035541167], [1.4, 1.2200028086219568, 0.8726930428017272]]",0,0,1.6842660903930664,1
FED_20160805a_3T1,1,2,2,134.02547097206116,Perc-sent,60,A woman is cutting a cucumber for the salad.,1,4,"[[0.35, 1.3145336095346372, 0.7224966362578017], [0.7, -0.03156636361925617, -1.4996678181143506], [1.0499999999999998, -1.2829672459153802, 0.7771711818565483], [1.4, -0.03156636361925617, -1.4996678181143506]]",0,,,
FED_20160805a_3T1,1,2,2,136.02942299842834,Perc-sent,70,A woman is putting stilettos in a shoebox.,0,3,"[[0.4666666666666666, 1.9760493010409488, -0.30859222261032104], [0.9333333333333332, -1.255273354711314, -1.5570127825267857], [1.4, -0.7207759463296346, 1.8656050051371056]]",1,1,0.14609718322753906,1
FED_20160805a_3T1,1,2,2,138.0292911529541,Perc-sent,83,A man is putting a spoon into a kitchen drawer.,0,3,"[[0.4666666666666666, 1.6100264095268435, -1.1865137844231313], [0.9333333333333332, 0.22253787448742432, 1.98758066362566], [1.4, 1.6100264095268435, -1.1865137844231313]]",1,1,1.7654328346252441,1
FED_20160805a_3T1,1,2,2,140.02797508239746,Perc-sent,66,A man is assembling a radio.,0,3,"[[0.4666666666666666, -0.321626112989985, -1.9739697676111845], [0.9333333333333332, -1.5486949085587582, 1.2655212681753631], [1.4, -0.321626112989985, -1.9739697676111845]]",1,1,1.9160470962524414,1
FED_20160805a_3T1,1,2,2,142.02735018730164,Perc-sent,111,A man is trying to see something far away using binoculars.,0,4,"[[0.35, 0.435681275492815, 1.4353333501960281], [0.7, 1.0251945064223777, -1.0949777276279993], [1.0499999999999998, -1.4608757819151938, -0.3403556225680294], [1.4, 1.0251945064223777, -1.0949777276279993]]",0,0,1.6160027980804443,1
FED_20160805a_3T1,1,2,2,146.0304729938507,Perc-photo,93,A woman is throwing away trash.,0,3,"[[0.4666666666666666, 0.0623496697486935, -1.9990278934227579], [0.9333333333333332, -1.7623837734521461, 0.9455175487914406], [1.4, 1.7000341037034528, 1.0535103446313179]]",1,,,
FED_20160805a_3T1,1,2,2,148.0298080444336,Perc-photo,79,A woman is putting a slice of pizza into a microwave.,1,3,"[[0.4666666666666666, 1.1954307735823377, 1.6034167473156606], [0.9333333333333332, 0.7908842492376087, -1.8369817920458178], [1.4, 1.1954307735823377, 1.6034167473156606]]",1,1,0.16743803024291992,1
FED_20160805a_3T1,1,2,2,150.0289499759674,Perc-photo,87,A man is pouring some soda.,0,4,"[[0.35, -1.442439553990669, 0.41154359803452145], [0.7, 1.0776269876580822, 1.0434174981621536], [1.0499999999999998, -1.442439553990669, 0.41154359803452145], [1.4, 0.3648125663325863, -1.454961096196676]]",0,0,1.6657371520996094,1
FED_20160805a_3T1,1,2,2,152.02821707725525,Perc-photo,99,A woman is playing a violin.,0,3,"[[0.4666666666666666, 1.4251080322887406, -1.403234512227416], [0.9333333333333332, 0.5026827189116365, 1.9357970152130115], [1.4, -1.9277907512003778, -0.5325625029855958]]",1,1,1.6989850997924805,1
FED_20160805a_3T1,1,2,2,154.02816319465637,Perc-photo,103,A man is putting in an earplug.,0,3,"[[0.4666666666666666, -0.33336389770889624, 1.9720214278005026], [0.9333333333333332, -1.5411387044280476, -1.274712318020752], [1.4, -0.33336389770889624, 1.9720214278005026]]",1,1,1.7871668338775635,1
FED_20160805a_3T1,1,2,2,156.03139519691467,Perc-photo,61,A man is putting a pillowcase on a pillow.,0,4,"[[0.35, -1.012013501824467, 1.1071714736773974], [0.7, 1.4648453734623137, 0.3228436647141374], [1.0499999999999998, -1.012013501824467, 1.1071714736773974], [1.4, 1.4648453734623137, 0.3228436647141374]]",0,0,1.6499419212341309,1
FED_20160805a_3T1,1,2,2,158.0312180519104,Perc-photo,58,A woman is eating some toast.,1,4,"[[0.35, -1.218139005738721, -0.8752927297183957], [0.7, 1.3670952425533172, -0.6172929594512535], [1.0499999999999998, -1.218139005738721, -0.8752927297183957], [1.4, -0.14895623681459666, 1.4925856891696483]]",0,0,1.9155280590057373,1
FED_20160805a_3T1,1,2,2,178.03199100494385,Sem-sent,43,A man is putting a toupee on his head.,0,3,"[[0.4666666666666666, -1.7051367974672798, 1.0452313150317631], [0.9333333333333332, -0.05262847291488391, -1.999307441050187], [1.4, -1.7051367974672798, 1.0452313150317631]]",0,0,1.7365751266479492,1
FED_20160805a_3T1,1,2,2,180.0177869796753,Sem-sent,44,A man is getting a tattoo on his arm.,1,3,"[[0.4666666666666666, 1.2796472038442281, 1.5370436017542404], [0.9333333333333332, -1.9709424077656184, 0.33968518553370436], [1.4, 0.6912952039213897, -1.876728787287946]]",1,1,1.2165980339050293,1
FED_20160805a_3T1,1,2,2,182.01795315742493,Sem-sent,12,A woman is putting paper into the copier.,0,3,"[[0.4666666666666666, -1.2743291038814601, -1.5414555896945832], [0.9333333333333332, -0.6977751475403025, 1.8743291715904944], [1.4, -1.2743291038814601, -1.5414555896945832]]",0,1,1.582594871520996,0
FED_20160805a_3T1,1,2,2,184.01783919334412,Sem-sent,22,A man is washing his jeans at the laundromat.,0,4,"[[0.35, 0.2987682692503201, -1.4699447340934857], [0.7, -1.42239361650928, 0.47623145603125716], [1.0499999999999998, 1.12362534725896, 0.9937132780622293], [1.4, 0.2987682692503201, -1.4699447340934857]]",0,0,1.4493107795715332,1
FED_20160805a_3T1,1,2,2,186.03266620635986,Sem-sent,55,A man is putting a cactus on the window sill.,0,4,"[[0.35, -0.610758163085486, -1.3700271771846144], [0.7, 1.4918574208597033, 0.1560815037915574], [1.0499999999999998, -0.610758163085486, -1.3700271771846144], [1.4, -0.881099257774217, 1.2139456733930576]]",0,1,1.2336418628692627,0
FED_20160805a_3T1,1,2,2,188.03171515464783,Sem-sent,21,A man is feeding his fish.,0,3,"[[0.4666666666666666, -0.3398483166292927, -1.9709142857273718], [0.9333333333333332, 1.8767859984362119, 0.6911398672293414], [1.4, -0.3398483166292927, -1.9709142857273718]]",0,0,1.6668848991394043,1
FED_20160805a_3T1,1,2,2,190.0359079837799,Sem-sent,14,A man is sawing a piece of wood in half.,1,4,"[[0.35, -1.0267752153866898, 1.0934956136480916], [0.7, 1.460382588039446, 0.3424656136770664], [1.0499999999999998, -1.0267752153866898, 1.0934956136480916], [1.4, 1.460382588039446, 0.3424656136770664]]",1,1,1.2833590507507324,1
FED_20160805a_3T1,1,2,2,194.020446062088,Perc-sent,103,A man is pouring whiskey into a flask.,0,4,"[[0.35, -1.4896336294849, 0.17604445435072302], [0.7, 0.5923578450793536, -1.378082792640901], [1.0499999999999998, -1.4896336294849, 0.17604445435072302], [1.4, 0.8972757844055459, 1.2020383382901778]]",0,,,
FED_20160805a_3T1,1,2,2,196.01970219612122,Perc-sent,109,A boy is looking at the butterfly on the flower.,0,3,"[[0.4666666666666666, -0.5857790563140621, -1.9122925762507699], [0.9333333333333332, 1.9489834786585885, 0.44884674435253225], [1.4, -1.3632044223445272, 1.4634458318982373]]",1,1,1.816107988357544,1
FED_20160805a_3T1,1,2,2,198.01971697807312,Perc-sent,99,A child is swimming while holding onto the swimming noodle.,0,4,"[[0.35, -1.4874382244972846, -0.19372023204705646], [0.7, 0.5759524700688742, 1.3850194049981979], [1.0499999999999998, 0.9114857544284101, -1.1912991729511409], [1.4, -1.4874382244972846, -0.19372023204705646]]",0,1,1.8162131309509277,0
FED_20160805a_3T1,1,2,2,200.01824808120728,Perc-sent,87,A man is putting a watermelon on a big plate.,0,4,"[[0.35, -1.2745364193165436, 0.7909215611144782], [0.7, 1.322226373984256, 0.7083201366193442], [1.0499999999999998, -1.2745364193165436, 0.7909215611144782], [1.4, -0.04768995466771065, -1.4992416977338214]]",0,0,1.7166199684143066,1
FED_20160805a_3T1,1,2,2,202.0182740688324,Perc-sent,79,A woman is putting bell peppers in an omelet.,1,3,"[[0.4666666666666666, -1.8939972803026301, -0.6424751374226402], [0.9333333333333332, 0.3905988498434091, 1.9614873281520342], [1.4, 1.5033984304592205, -1.319012190729393]]",1,1,1.8202059268951416,1
FED_20160805a_3T1,1,2,2,204.01709604263306,Perc-sent,69,A woman is putting aspirin into a medicine cabinet.,0,4,"[[0.35, 0.4890889192404637, -1.4180239874826501], [0.7, 0.9835003367154498, 1.1325754225130424], [1.0499999999999998, 0.4890889192404637, -1.4180239874826501], [1.4, -1.4725892559559137, 0.28544856496960747]]",0,0,1.7539441585540771,1
FED_20160805a_3T1,1,2,2,206.020672082901,Perc-sent,85,A woman is putting a bandaid on a cut.,0,3,"[[0.4666666666666666, 0.061965645461969844, 1.9990398342160371], [0.9333333333333332, -1.7622021023391061, -0.9458560939760524], [1.4, 1.7002364568771355, -1.053183740239985]]",1,1,1.9842250347137451,1
FED_20160805a_3T1,1,2,2,210.02206802368164,Sem-photo,56,A man is putting an ice cube in a water bottle.,1,4,"[[0.35, -1.1269058803163752, -0.9899914832504246], [0.7, 1.4208107141832915, -0.4809333784028358], [1.0499999999999998, -1.1269058803163752, -0.9899914832504246], [1.4, -0.2939048338669147, 1.4709248616532598]]",1,1,1.8468070030212402,1
FED_20160805a_3T1,1,2,2,212.02144598960876,Sem-photo,31,A woman is dipping a tortilla chip in salsa.,1,3,"[[0.4666666666666666, -1.3841609193993198, -1.4436407271920633], [0.9333333333333332, 1.942310003385827, -0.47689815552940534], [1.4, -1.3841609193993198, -1.4436407271920633]]",1,1,1.0516040325164795,1
FED_20160805a_3T1,1,2,2,214.0226330757141,Sem-photo,55,A man is putting a cheese slice on a cracker.,0,3,"[[0.4666666666666666, -1.7487354966202995, -0.970527775419207], [0.9333333333333332, 1.7148694569015808, -1.0291854768631734], [1.4, 0.03386603971871897, 1.999713252282379]]",0,1,1.199038028717041,0
FED_20160805a_3T1,1,2,2,216.02244400978088,Sem-photo,23,A woman is raking leaves.,0,4,"[[0.35, -0.07628964559642923, -1.498058707118907], [0.7, 1.3355017195236605, 0.6829605824272333], [1.0499999999999998, -0.07628964559642923, -1.498058707118907], [1.4, -1.2592120739272308, 0.8150981246916732]]",0,0,1.0516371726989746,1
FED_20160805a_3T1,1,2,2,218.0225100517273,Sem-photo,21,A man is cutting a piece of paper.,1,4,"[[0.35, 1.4901592780260222, -0.17153811854210135], [0.7, -0.8936360073878565, -1.2047467311845634], [1.0499999999999998, 1.4901592780260222, -0.17153811854210135], [1.4, -0.8936360073878565, -1.2047467311845634]]",1,1,0.9649379253387451,1
FED_20160805a_3T1,1,2,2,220.02005314826965,Sem-photo,47,A man is stirring cookie batter.,1,3,"[[0.4666666666666666, -0.921547729264351, 1.7750351497048498], [0.9333333333333332, -1.0764516676225389, -1.6856013191952166], [1.4, -0.921547729264351, 1.7750351497048498]]",1,0,1.0851669311523438,0
FED_20160805a_3T1,1,2,2,222.02116799354553,Sem-photo,44,A man is putting in some ear buds.,0,4,"[[0.35, 0.9376115262543281, 1.1708478235172277], [0.7, 0.545178196004474, -1.3974193123759622], [1.0499999999999998, 0.9376115262543281, 1.1708478235172277], [1.4, 0.545178196004474, -1.3974193123759622]]",0,0,1.415276050567627,1
FED_20160805a_3T1,1,2,2,226.02345514297485,Perc-photo,100,A woman is opening a paint can.,0,4,"[[0.35, 0.2784015330428819, -1.4739377824044586], [0.7, 1.13726679663852, 0.9780716912698981], [1.0499999999999998, -1.4156683296814019, 0.49586609113456137], [1.4, 1.13726679663852, 0.9780716912698981]]",0,1,1.9515068531036377,0
FED_20160805a_3T1,1,2,2,228.0248830318451,Perc-photo,73,A woman is filling a balloon with helium.,0,3,"[[0.4666666666666666, 0.9637576732600869, -1.7524757194415859], [0.9333333333333332, -1.9995673291818674, 0.04159923158537587], [1.4, 1.03580965592178, 1.710876487856211]]",1,1,1.7659399509429932,1
FED_20160805a_3T1,1,2,2,230.02427220344543,Perc-photo,81,A woman is stapling some papers.,1,3,"[[0.4666666666666666, 1.145184979139645, -1.6396802625978428], [0.9333333333333332, 0.8474122719238485, 1.8115994152662065], [1.4, 1.145184979139645, -1.6396802625978428]]",1,1,1.9665749073028564,1
FED_20160805a_3T1,1,2,2,232.02342820167542,Perc-photo,69,A woman is putting an apple in a fruit bowl.,0,3,"[[0.4666666666666666, -1.0794573547352688, 1.6836780628457257], [0.9333333333333332, 1.9978366515866055, 0.09299846007983044], [1.4, -0.918379296851337, -1.7766765229255561]]",1,0,1.6829397678375244,0
FED_20160805a_3T1,1,2,2,234.02270102500916,Perc-photo,109,A man is washing a wine glass.,0,4,"[[0.35, -1.4583185067537396, -0.35115115386332296], [0.7, 0.42505343356301395, 1.4385164505893884], [1.0499999999999998, 1.033265073190725, -1.0873652967260663], [1.4, 0.42505343356301395, 1.4385164505893884]]",0,0,1.6661009788513184,1
FED_20160805a_3T1,1,2,2,236.022066116333,Perc-photo,60,A woman is putting a CD into a disc drive.,0,4,"[[0.35, 0.7091132054316431, -1.3218012187475316], [0.7, 0.7901568314727736, 1.2750106594365818], [1.0499999999999998, 0.7091132054316431, -1.3218012187475316], [1.4, -1.4992700369044156, 0.04679055931095151]]",0,0,1.6827518939971924,1
