subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160803c_3T1,1,1,1,44.03195905685425,Sem-sent,40,A woman is gluing a picture in her scrapbook.,1,3,"[[0.4666666666666666, -1.7097460112551595, -1.0376746007285096], [0.9333333333333332, 1.7535255707203439, -0.9618461794018273], [1.4, -1.7097460112551595, -1.0376746007285096]]",1,0,1.8336458206176758,0
FED_20160803c_3T1,1,1,1,46.03225898742676,Sem-sent,32,A man is making an extra hole in his belt.,1,3,"[[0.4666666666666666, 1.614399664273511, -1.1805565314687707], [0.9333333333333332, -1.829591778992354, -0.8078328553875447], [1.4, 1.614399664273511, -1.1805565314687707]]",1,,,
FED_20160803c_3T1,1,1,1,50.03288006782532,Perc-photo,88,A man is kissing a woman.,0,4,"[[0.35, 1.4798498581471518, 0.2450395832143346], [0.7, -0.9521354330699419, 1.159067779335063], [1.0499999999999998, -0.5277144250772102, -1.4041073625493992], [1.4, 1.4798498581471518, 0.2450395832143346]]",0,0,1.7002439498901367,1
FED_20160803c_3T1,1,1,1,52.033169984817505,Perc-photo,82,A man is clipping his fingernails.,1,3,"[[0.4666666666666666, -0.08519077626941157, -1.9981848091802257], [0.9333333333333332, -1.687883418071531, 1.0728697810075394], [1.4, 1.773074194340942, 0.9253150281726863]]",1,1,1.8669540882110596,1
FED_20160803c_3T1,1,1,1,54.01681303977966,Perc-photo,81,A woman is stapling some papers.,1,3,"[[0.4666666666666666, -0.23641687589933819, -1.9859776083304659], [0.9333333333333332, 1.8381154981109138, 0.7882457837530545], [1.4, -1.6016986222115772, 1.1977318245774118]]",1,1,1.9002199172973633,1
FED_20160803c_3T1,1,1,1,56.017098903656006,Perc-photo,65,A woman is hanging up a phone.,0,3,"[[0.4666666666666666, 1.6236149824173896, -1.1678503281113466], [0.9333333333333332, 0.19958056075372213, 1.9900169847941573], [1.4, -1.8231955431711124, -0.8221666566828119]]",1,1,1.8002731800079346,1
FED_20160803c_3T1,1,1,1,58.01741099357605,Perc-photo,78,A man is hammering a nail.,0,4,"[[0.35, 1.3258776061450606, -0.7014617405981912], [0.7, -1.2704224902134138, -0.7975128189314254], [1.0499999999999998, -0.05545511593164712, 1.4989745595296164], [1.4, 1.3258776061450606, -0.7014617405981912]]",0,0,1.716933012008667,1
FED_20160803c_3T1,1,1,1,60.017714977264404,Perc-photo,102,A woman is toasting some bread.,1,4,"[[0.35, -1.0878179162452555, 1.0327885461680093], [0.7, -0.3505121595964663, -1.4584722232442486], [1.0499999999999998, -1.0878179162452555, 1.0327885461680093], [1.4, -0.3505121595964663, -1.4584722232442486]]",0,,,
FED_20160803c_3T1,1,1,1,62.018014907836914,Perc-photo,74,A man is pouring some coffee.,0,3,"[[0.4666666666666666, 1.7472147814247105, -0.9732628152616337], [0.9333333333333332, -0.030737068137019853, 1.9997637942122914], [1.4, 1.7472147814247105, -0.9732628152616337]]",1,0,0.08334517478942871,0
FED_20160803c_3T1,1,1,1,66.01862502098083,Perc-sent,64,A woman is putting staples into the stapler.,0,4,"[[0.35, -0.3196086478972453, 1.465554609077838], [0.7, -1.1094031981461567, -1.0095665128871298], [1.0499999999999998, -0.3196086478972453, 1.465554609077838], [1.4, -1.1094031981461567, -1.0095665128871298]]",0,0,1.6669058799743652,1
FED_20160803c_3T1,1,1,1,68.0522689819336,Perc-sent,71,A man is attaching a bike to the pole using a bike lock.,0,3,"[[0.4666666666666666, 1.8772659822053357, 0.68983507598167], [0.9333333333333332, -0.3412182908809719, -1.9706775682410018], [1.4, 1.8772659822053357, 0.68983507598167]]",1,1,1.8002619743347168,1
FED_20160803c_3T1,1,1,1,70.01921892166138,Perc-sent,88,A man is kicking a soccer ball.,0,3,"[[0.4666666666666666, -1.8760319022118421, -0.6931841760191997], [0.9333333333333332, 0.3377008451719103, 1.971283373635099], [1.4, -1.8760319022118421, -0.6931841760191997]]",1,1,1.8336100578308105,1
FED_20160803c_3T1,1,1,1,72.01952195167542,Perc-sent,83,A man is putting a spoon into a kitchen drawer.,0,3,"[[0.4666666666666666, 1.10298847054483, -1.6683574059071327], [0.9333333333333332, 0.8933456608350677, 1.7893947385267333], [1.4, 1.10298847054483, -1.6683574059071327]]",1,1,1.8336141109466553,1
FED_20160803c_3T1,1,1,1,74.01982307434082,Perc-sent,87,A man is putting a watermelon on a big plate.,0,4,"[[0.35, -1.4964807752238747, -0.10269025944728716], [0.7, 0.6593080142093717, 1.3473354973425493], [1.0499999999999998, -1.4964807752238747, -0.10269025944728716], [1.4, 0.6593080142093717, 1.3473354973425493]]",0,0,1.700260877609253,1
FED_20160803c_3T1,1,1,1,76.02010107040405,Perc-sent,65,A man is playing the drums.,0,3,"[[0.4666666666666666, -0.6024375379893291, -1.9071101207904475], [0.9333333333333332, 1.9528245814136014, 0.43182884830311236], [1.4, -0.6024375379893291, -1.9071101207904475]]",1,1,1.816978931427002,1
FED_20160803c_3T1,1,1,1,78.02044486999512,Perc-sent,102,A man is putting vanilla extract in the dough.,1,4,"[[0.35, -0.8128711706205132, -1.2606508081043046], [0.7, 1.498191210429966, -0.07364167970920782], [1.0499999999999998, -0.8128711706205132, -1.2606508081043046], [1.4, -0.6853200398094534, 1.3342924878135114]]",0,0,1.6168889999389648,1
FED_20160803c_3T1,1,1,1,98.02346801757812,Perc-sent,73,A woman is feeding the ducks some crumbs.,1,3,"[[0.4666666666666666, 1.238798356649857, -1.57015242303466], [0.9333333333333332, -1.9791910644866344, -0.2877546355078621], [1.4, 0.7403927078367766, 1.857907058542522]]",1,1,1.9336159229278564,1
FED_20160803c_3T1,1,1,1,100.02375793457031,Perc-sent,101,A man is putting eye drops in his eye.,1,4,"[[0.35, -1.4518896676521769, 0.3768506242065301], [0.7, 0.39958261983121246, -1.4457986477821954], [1.0499999999999998, 1.0523070478209657, 1.0689480235756665], [1.4, 0.39958261983121246, -1.4457986477821954]]",0,0,1.7168309688568115,1
FED_20160803c_3T1,1,1,1,102.04073691368103,Perc-sent,96,A man is sweeping the hardwood floor with a broom.,0,3,"[[0.4666666666666666, -1.6534013593964503, 1.1252839396107857], [0.9333333333333332, -0.14782379847535018, -1.9945295496944433], [1.4, 1.8012251578718006, 0.8692456100836559]]",1,1,1.7169599533081055,1
FED_20160803c_3T1,1,1,1,104.02435803413391,Perc-sent,94,A woman is hanging a Christmas ornament.,0,3,"[[0.4666666666666666, 0.636131884943059, 1.8961371851632443], [0.9333333333333332, 1.3240370289401577, -1.498974965099591], [1.4, -1.9601689138832172, -0.39716222006365215]]",1,1,1.8168349266052246,1
FED_20160803c_3T1,1,1,1,106.02465891838074,Perc-sent,78,A man is solving a crossword puzzle.,1,3,"[[0.4666666666666666, 1.7761672112207108, 0.9193639310873813], [0.9333333333333332, -0.09189108596555796, -1.9978878918297869], [1.4, -1.6842761252551535, 1.078523960742406]]",1,1,1.7336311340332031,1
FED_20160803c_3T1,1,1,1,108.02497100830078,Perc-sent,62,A man is surfing using a surfboard.,0,4,"[[0.35, -0.9942376315711654, -1.1231614006756816], [0.7, -0.4755674897496706, 1.4226157466769433], [1.0499999999999998, -0.9942376315711654, -1.1231614006756816], [1.4, -0.4755674897496706, 1.4226157466769433]]",0,0,1.5002069473266602,1
FED_20160803c_3T1,1,1,1,110.0252730846405,Perc-sent,68,A man is putting a comforter on the bed.,0,3,"[[0.4666666666666666, 0.42888154848285887, 1.9534739868682525], [0.9333333333333332, 1.4773173240185449, -1.3481593096346907], [1.4, -1.906198872501405, -0.6053146772335627]]",1,1,1.8002588748931885,1
FED_20160803c_3T1,1,1,1,114.02586102485657,Perc-photo,64,A woman is putting a fork in a utensil rack.,0,3,"[[0.4666666666666666, -1.9229694577431482, 0.5497167130322878], [0.9333333333333332, 1.4375533672424168, 1.3904820445910078], [1.4, 0.4854160905007322, -1.9401987576232969]]",1,1,1.7169609069824219,1
FED_20160803c_3T1,1,1,1,116.02616691589355,Perc-photo,62,A man is throwing away a pizza box.,0,3,"[[0.4666666666666666, -1.9957260193100002, -0.1306815053825941], [0.9333333333333332, 1.111036513121119, -1.6630086790247565], [1.4, 0.8846895061888803, 1.7936901844073505]]",1,1,1.766930103302002,1
FED_20160803c_3T1,1,1,1,118.02645993232727,Perc-photo,87,A man is pouring some soda.,0,4,"[[0.35, -1.4427355607069807, 0.4105046916559101], [0.7, 1.0768752717002068, 1.044193300687476], [1.0499999999999998, -1.4427355607069807, 0.4105046916559101], [1.4, 0.36586028900677464, -1.4546979923433865]]",0,0,1.4668900966644287,1
FED_20160803c_3T1,1,1,1,120.02675294876099,Perc-photo,59,A woman is pulling out a tissue.,1,3,"[[0.4666666666666666, 1.1711275915675223, 1.6212526528179545], [0.9333333333333332, -1.9896097790770224, 0.2035999189613839], [1.4, 1.1711275915675223, 1.6212526528179545]]",1,1,1.8169469833374023,1
FED_20160803c_3T1,1,1,1,122.02708792686462,Perc-photo,96,A woman is ironing a sweater.,0,3,"[[0.4666666666666666, 0.8939620887722708, 1.7890868575443504], [0.9333333333333332, 1.102413623824143, -1.6687373076691612], [1.4, 0.8939620887722708, 1.7890868575443504]]",1,1,1.8335850238800049,1
FED_20160803c_3T1,1,1,1,124.02738094329834,Perc-photo,94,A woman is grooming a cat.,0,4,"[[0.35, 1.4734884099611352, 0.28077020089426497], [0.7, -0.9798983315806618, 1.1356932947611496], [1.0499999999999998, -0.49359007838047275, -1.4164634956554154], [1.4, -0.9798983315806618, 1.1356932947611496]]",0,0,1.7335779666900635,1
FED_20160803c_3T1,1,1,1,126.02767992019653,Perc-photo,57,A woman is putting a wallet into her purse.,0,4,"[[0.35, -1.3482672667793922, -0.6574004695246476], [0.7, 1.243459140457858, -0.8389334693596416], [1.0499999999999998, -1.3482672667793922, -0.6574004695246476], [1.4, 1.243459140457858, -0.8389334693596416]]",0,0,1.7335929870605469,1
FED_20160803c_3T1,1,1,1,130.02827191352844,Sem-sent,21,A man is feeding his fish.,0,4,"[[0.35, 1.2096898831902918, 0.8869331353078754], [0.7, 0.16326168503965377, -1.4910887371977608], [1.0499999999999998, 1.2096898831902918, 0.8869331353078754], [1.4, -1.3729515682299467, 0.6041556018898855]]",0,1,1.566904067993164,0
FED_20160803c_3T1,1,1,1,132.0285360813141,Sem-sent,45,A woman is putting butter on the veggies.,1,4,"[[0.35, 0.590006602614723, 1.3790910807017178], [0.7, -1.4893312113275847, -0.1785848340859585], [1.0499999999999998, 0.8993246087128607, -1.20050624661576], [1.4, -1.4893312113275847, -0.1785848340859585]]",1,,,
FED_20160803c_3T1,1,1,1,134.04554986953735,Sem-sent,27,A man is grinding some lamb cubes in the meat grinder.,1,3,"[[0.4666666666666666, 1.4496090163049724, 1.3779091769225322], [0.9333333333333332, -1.9181088594751055, 0.5664436452138112], [1.4, 1.4496090163049724, 1.3779091769225322]]",1,0,0.11666417121887207,0
FED_20160803c_3T1,1,1,1,136.04584407806396,Sem-sent,41,A woman is plugging a hard drive into the computer.,0,3,"[[0.4666666666666666, -1.7903065982403248, -0.8915168446513819], [0.9333333333333332, 0.12307706375032161, 1.9962094169647129], [1.4, -1.7903065982403248, -0.8915168446513819]]",0,0,1.9002869129180908,1
FED_20160803c_3T1,1,1,1,138.02947688102722,Sem-sent,12,A woman is putting paper into the copier.,0,3,"[[0.4666666666666666, -1.7068689625485576, -1.0424002804529606], [0.9333333333333332, 1.7561796050585659, -0.9569917422717605], [1.4, -0.0493106425100067, 1.9993920227247208]]",0,,,
FED_20160803c_3T1,1,1,1,140.0297908782959,Sem-sent,2,A man is drilling a hole in the wall with a drill.,1,4,"[[0.35, 0.9482676643930857, 1.1622342434580397], [0.7, -1.4806582121793934, 0.240106765222728], [1.0499999999999998, 0.9482676643930857, 1.1622342434580397], [1.4, -1.4806582121793934, 0.240106765222728]]",1,1,0.31668710708618164,1
FED_20160803c_3T1,1,1,1,142.03007197380066,Sem-sent,34,A man is burning an incense stick.,1,4,"[[0.35, -1.035477323676239, -1.0852588226558186], [0.7, 1.4576003719392492, -0.3541202560184351], [1.0499999999999998, -0.4221230482630106, 1.439379078674254], [1.4, 1.4576003719392492, -0.3541202560184351]]",1,0,0.01667189598083496,0
FED_20160803c_3T1,1,1,1,146.03067708015442,Sem-photo,15,A man is frying some onion rings.,1,4,"[[0.35, 1.3962886983813614, -0.5480673961954712], [0.7, -1.1727846372819497, -0.935187785717631], [1.0499999999999998, -0.22350406109941218, 1.4832551819131023], [1.4, -1.1727846372819497, -0.935187785717631]]",1,1,1.4168689250946045,1
FED_20160803c_3T1,1,1,1,148.03096985816956,Sem-photo,47,A man is stirring cookie batter.,1,4,"[[0.35, 1.484061942022677, 0.2180829022181261], [0.7, -0.5531656375594038, -1.39427679369037], [1.0499999999999998, -0.9308963044632739, 1.1761938914722436], [1.4, -0.5531656375594038, -1.39427679369037]]",1,1,1.8001930713653564,1
FED_20160803c_3T1,1,1,1,150.03126192092896,Sem-photo,29,A man is putting a banana in the blender.,1,4,"[[0.35, -1.3204076375328093, -0.7117047637504088], [0.7, 1.2765582241686606, -0.7876541755792039], [1.0499999999999998, -1.3204076375328093, -0.7117047637504088], [1.4, 0.04384941336414988, 1.4993589393296123]]",1,1,1.616847038269043,1
FED_20160803c_3T1,1,1,1,152.03158497810364,Sem-photo,43,A man is putting broccoli in a Tupperware container.,0,3,"[[0.4666666666666666, 1.2631986206464754, 1.55058996668908], [0.9333333333333332, 0.7112509916827716, -1.86925707884985], [1.4, 1.2631986206464754, 1.55058996668908]]",0,0,1.6835908889770508,1
FED_20160803c_3T1,1,1,1,154.03186798095703,Sem-photo,45,A woman is mixing some paint on a palette.,1,4,"[[0.35, 0.7586223977227452, -1.2940216604343966], [0.7, -1.4999668298448807, -0.009975438090560434], [1.0499999999999998, 0.7413444321221353, 1.3039970985249578], [1.4, -1.4999668298448807, -0.009975438090560434]]",1,0,1.5502328872680664,0
FED_20160803c_3T1,1,1,1,156.0321729183197,Sem-photo,2,A man is washing his hands.,0,3,"[[0.4666666666666666, -0.6043322358597184, 1.9065105687356663], [0.9333333333333332, 1.9532527030384643, -0.4298882157874683], [1.4, -0.6043322358597184, 1.9065105687356663]]",0,1,1.9002699851989746,0
FED_20160803c_3T1,1,1,1,158.03247594833374,Sem-photo,28,A man is screwing in a screw.,0,4,"[[0.35, 0.17345074670926158, 1.4899378639614471], [0.7, 1.2035986668963048, -0.895181684936325], [1.0499999999999998, 0.17345074670926158, 1.4899378639614471], [1.4, 1.2035986668963048, -0.895181684936325]]",0,0,1.9169490337371826,1
FED_20160803c_3T1,1,1,1,178.01877784729004,Perc-sent,79,A woman is putting bell peppers in an omelet.,1,3,"[[0.4666666666666666, -1.9984080167428941, -0.07978344826925475], [0.9333333333333332, 0.9301095153687496, 1.7705638337604521], [1.4, -1.9984080167428941, -0.07978344826925475]]",1,1,1.900306224822998,1
FED_20160803c_3T1,1,1,1,180.01907205581665,Perc-sent,82,A man is digging holes in the flower beds using a trowel.,0,4,"[[0.35, 1.1205720797477041, -0.9971550602037302], [0.7, 0.30327557377478065, 1.4690214179349388], [1.0499999999999998, 1.1205720797477041, -0.9971550602037302], [1.4, 0.30327557377478065, 1.4690214179349388]]",0,0,1.7836229801177979,1
FED_20160803c_3T1,1,1,1,182.01940298080444,Perc-sent,108,A woman is decorating a notebook with some stickers.,0,4,"[[0.35, 0.1444652526728905, 1.4930270562753234], [0.7, -1.365231985608374, -0.6214029493588008], [1.0499999999999998, 1.220766732935483, -0.8716241069165236], [1.4, -1.365231985608374, -0.6214029493588008]]",0,0,1.7335829734802246,1
FED_20160803c_3T1,1,1,1,184.019681930542,Perc-sent,77,A man is planting a flower in a flower pot.,0,4,"[[0.35, -0.1532123825763166, -1.492154806253456], [0.7, -1.2156377773063822, 0.8787632186121577], [1.0499999999999998, -0.1532123825763166, -1.492154806253456], [1.4, -1.2156377773063822, 0.8787632186121577]]",0,1,1.883620023727417,0
FED_20160803c_3T1,1,1,1,186.01997804641724,Perc-sent,59,A woman is singing into the microphone.,0,3,"[[0.4666666666666666, 1.990629467614154, -0.1933761171039225], [0.9333333333333332, -1.1627833637042673, -1.6272476299237892], [1.4, -0.8278461039098876, 1.8206237470277102]]",1,1,1.766937017440796,1
FED_20160803c_3T1,1,1,1,188.02028608322144,Perc-sent,90,A woman is drawing on a stickie note.,1,4,"[[0.35, 1.1803405135667404, -0.9256329034952268], [0.7, 0.21145135222224562, 1.4850213216123813], [1.0499999999999998, -1.3917918657889863, -0.5593884181171549], [1.4, 0.21145135222224562, 1.4850213216123813]]",0,0,1.9336128234863281,1
FED_20160803c_3T1,1,1,1,190.0205819606781,Perc-sent,74,A woman is making a necklace using some beads.,0,4,"[[0.35, -1.389489934262898, -0.5650820494247606], [0.7, 0.20536955710703328, 1.4858746060868195], [1.0499999999999998, 1.1841203771558648, -0.9207925566620598], [1.4, 0.20536955710703328, 1.4858746060868195]]",0,,,
FED_20160803c_3T1,1,1,1,194.02117705345154,Sem-sent,37,A woman is putting mascara on her eyelashes.,0,3,"[[0.4666666666666666, 1.9773995842691736, -0.2998180850650938], [0.9333333333333332, -0.729049713954213, 1.8623873159424384], [1.4, 1.9773995842691736, -0.2998180850650938]]",0,,,
FED_20160803c_3T1,1,1,1,196.02147006988525,Sem-sent,13,A woman is wiping the kitchen counter with a sponge.,0,4,"[[0.35, 0.9956037786337946, -1.1219505853512934], [0.7, -1.4694395980219386, -0.3012428717249974], [1.0499999999999998, 0.9956037786337946, -1.1219505853512934], [1.4, -1.4694395980219386, -0.3012428717249974]]",0,1,0.6834309101104736,0
FED_20160803c_3T1,1,1,1,198.02177786827087,Sem-sent,50,A woman is cutting the birthday cake.,1,4,"[[0.35, 0.30321121345560986, -1.4690347034821118], [0.7, -1.4238269789842533, 0.47192873817619374], [1.0499999999999998, 1.1206157655286448, 0.9971059653059193], [1.4, -1.4238269789842533, 0.47192873817619374]]",1,,,
FED_20160803c_3T1,1,1,1,200.02206206321716,Sem-sent,29,A woman is dissolving some Alka-Seltzer in a glass.,1,3,"[[0.4666666666666666, 1.3352117639759882, 1.4890297328596667], [0.9333333333333332, -1.9571434576348214, 0.4118124406052058], [1.4, 1.3352117639759882, 1.4890297328596667]]",1,0,0.3500559329986572,0
FED_20160803c_3T1,1,1,1,202.02236795425415,Sem-sent,17,A man is putting some books in his briefcase.,0,4,"[[0.35, 0.5436395242997943, 1.3980186220573363], [0.7, 0.9388998795154718, -1.1698149495735777], [1.0499999999999998, -1.4825394038152662, -0.22820367248375933], [1.4, 0.5436395242997943, 1.3980186220573363]]",0,,,
FED_20160803c_3T1,1,1,1,204.05599999427795,Sem-sent,5,A woman is putting a quarter into the snack machine.,0,3,"[[0.4666666666666666, -1.85155005542078, 0.7561497155136054], [0.9333333333333332, 1.5806198904095476, 1.2254145266160792], [1.4, 0.2709301650112342, -1.981564242129683]]",0,0,0.03333687782287598,1
FED_20160803c_3T1,1,1,1,206.02295899391174,Sem-sent,30,A woman is putting a necklace in a jewelry box.,0,4,"[[0.35, -1.3254114150600085, 0.7023422106271459], [0.7, 0.05445951097677458, -1.499011061221421], [1.0499999999999998, 1.2709519040832336, 0.7966688505942751], [1.4, -1.3254114150600085, 0.7023422106271459]]",0,0,1.56693696975708,1
FED_20160803c_3T1,1,1,1,210.0235469341278,Perc-photo,70,A woman is putting away a hammer.,0,3,"[[0.4666666666666666, 1.9925373243820013, 0.17261231400052326], [0.9333333333333332, -1.145755311121472, 1.6392817839032248], [1.4, 1.9925373243820013, 0.17261231400052326]]",1,1,1.9336321353912354,1
FED_20160803c_3T1,1,1,1,212.0238950252533,Perc-photo,90,A woman is taking some notes.,1,3,"[[0.4666666666666666, -1.9971909014205589, 0.10596463222668064], [0.9333333333333332, 0.9068273872992992, -1.7826003729506865], [1.4, -1.9971909014205589, 0.10596463222668064]]",1,0,1.816896915435791,0
FED_20160803c_3T1,1,1,1,214.02415490150452,Perc-photo,101,A man is putting coffee grounds into a coffee filter.,0,4,"[[0.35, -0.8046644321512368, 1.2659048746373984], [0.7, 1.4986379962861607, 0.0639074024460501], [1.0499999999999998, -0.6939735641349243, -1.32981227708345], [1.4, -0.8046644321512368, 1.2659048746373984]]",0,0,1.88362717628479,1
FED_20160803c_3T1,1,1,1,216.02445101737976,Perc-photo,77,A man is buttering a bread roll.,1,3,"[[0.4666666666666666, -0.3370076385577685, -1.9714020015090064], [0.9333333333333332, -1.538780395099404, 1.2775581770149345], [1.4, 1.8757880336571724, 0.6938438244940703]]",1,,,
FED_20160803c_3T1,1,1,1,218.02476000785828,Perc-photo,71,A man is blowing his nose.,1,4,"[[0.35, -0.3871037235155338, -1.4491896726241218], [0.7, -1.0614832096367763, 1.0598364947760612], [1.0499999999999998, -0.3871037235155338, -1.4491896726241218], [1.4, -1.0614832096367763, 1.0598364947760612]]",0,0,0.1666550636291504,1
FED_20160803c_3T1,1,1,1,220.0250449180603,Perc-photo,68,A man is squeezing ketchup onto a hot dog.,1,4,"[[0.35, -0.6468163579256405, -1.3533767395370033], [0.7, -0.8486504583671808, 1.2368477673154339], [1.0499999999999998, -0.6468163579256405, -1.3533767395370033], [1.4, 1.4954668162928206, 0.11652897222156919]]",0,0,0.21669316291809082,1
FED_20160803c_3T1,1,1,1,222.02534008026123,Perc-photo,73,A woman is filling a balloon with helium.,0,3,"[[0.4666666666666666, 1.9511776321369565, -0.4392104823981543], [0.9333333333333332, -1.3559562514336976, -1.4701641555274958], [1.4, -0.5952213807032573, 1.9093746379256502]]",1,1,0.28337979316711426,1
FED_20160803c_3T1,1,1,1,226.02592587471008,Sem-photo,40,A woman is putting a pan in the dish rack.,0,4,"[[0.35, 1.1270677092749093, -0.9898072432094082], [0.7, 0.2936643628317348, 1.4709728896219096], [1.0499999999999998, -1.4207320721066448, -0.4811656464125008], [1.4, 1.1270677092749093, -0.9898072432094082]]",0,0,1.7502720355987549,1
FED_20160803c_3T1,1,1,1,228.0262360572815,Sem-photo,27,A man is grating cheese.,1,3,"[[0.4666666666666666, -0.7977040699012131, 1.8340305932189465], [0.9333333333333332, 1.9871691199960584, -0.22618330737278372], [1.4, -1.1894650500948463, -1.6078472858461605]]",1,1,1.7835988998413086,1
FED_20160803c_3T1,1,1,1,230.02653098106384,Sem-photo,50,A boy is sleeping with a teddy bear.,0,4,"[[0.35, -1.486797797904978, -0.1985756987773381], [0.7, 0.5714272992370684, 1.3868925126651415], [1.0499999999999998, -1.486797797904978, -0.1985756987773381], [1.4, 0.5714272992370684, 1.3868925126651415]]",0,0,1.7335848808288574,1
FED_20160803c_3T1,1,1,1,232.02682495117188,Sem-photo,35,A woman is scooping up some ice cream.,1,3,"[[0.4666666666666666, 1.9225794803087695, -0.5510790704569187], [0.9333333333333332, -1.4385382146639905, -1.3894631355136193], [1.4, -0.484041265644779, 1.9405422059705377]]",1,,,
FED_20160803c_3T1,1,1,1,234.0271279811859,Sem-photo,17,A man is sweetening his tea.,1,4,"[[0.35, -1.496105850803961, 0.108015198884952], [0.7, 0.6545090191727839, -1.3496732729892373], [1.0499999999999998, -1.496105850803961, 0.108015198884952], [1.4, 0.8415968316311782, 1.241658074104285]]",1,1,0.23337602615356445,1
FED_20160803c_3T1,1,1,1,236.0607569217682,Sem-photo,19,A man is highlighting something in a book.,1,3,"[[0.4666666666666666, 1.7715215547588488, -0.9282841057697753], [0.9333333333333332, -1.689678394905372, -1.0700406168879786], [1.4, 1.7715215547588488, -0.9282841057697753]]",1,1,1.9669630527496338,1
