subjid,list,run,counterbalancing,onset,condition,item,sentence,irreversible?,numbermoves,motioninfo,correctkey,response,RT,accuracy
FED_20160523c_3T2,1,1,1,40.0302631855011,Sem-sent,48,A woman is making an apple martini.,1,3,"[[0.4666666666666666, 0.5054601661874046, 1.9350736472800723], [0.9333333333333332, 1.4230928536446479, -1.4052781681594333], [1.4, 0.5054601661874046, 1.9350736472800723]]",1,1,1.7835848331451416,1
FED_20160523c_3T2,1,1,1,42.030548095703125,Sem-sent,9,A man is watering his flowers with a hose.,1,4,"[[0.35, -1.4548246446401654, -0.36535633749480323], [0.7, 0.41100445261594115, 1.4425932690574534], [1.0499999999999998, -1.4548246446401654, -0.36535633749480323], [1.4, 0.41100445261594115, 1.4425932690574534]]",1,,,
FED_20160523c_3T2,1,1,1,44.030739068984985,Sem-sent,13,A woman is wiping the kitchen counter with a sponge.,0,3,"[[0.4666666666666666, -1.9907409647044736, -0.19222489809465892], [0.9333333333333332, 0.8288988373623881, 1.8201446968357438], [1.4, -1.9907409647044736, -0.19222489809465892]]",0,1,0.18331003189086914,0
FED_20160523c_3T2,1,1,1,46.0309681892395,Sem-sent,32,A man is making an extra hole in his belt.,1,4,"[[0.35, 0.7406272458479731, 1.3044045701804508], [0.7, -1.4999611175127785, -0.01080027545097833], [1.0499999999999998, 0.7593338716648061, -1.2936042947294726], [1.4, 0.7406272458479731, 1.3044045701804508]]",1,1,1.800307035446167,1
FED_20160523c_3T2,1,1,1,50.0315101146698,Perc-photo,66,A man is drying himself off with a towel.,0,4,"[[0.35, 0.6571251714904714, -1.348401464324931], [0.7, 0.8391873368602905, 1.24328782413942], [1.0499999999999998, -1.4963125083507625, 0.10511364018551123], [1.4, 0.6571251714904714, -1.348401464324931]]",0,,,
FED_20160523c_3T2,1,1,1,52.03177213668823,Perc-photo,85,A woman is putting on a hat.,0,3,"[[0.4666666666666666, -1.9471192956995609, 0.4568658975174732], [0.9333333333333332, 1.369217121222691, 1.4578218255159467], [1.4, 0.5779021744768711, -1.9146877230334205]]",1,1,0.13335394859313965,1
FED_20160523c_3T2,1,1,1,54.03203511238098,Perc-photo,100,A woman is opening a paint can.,0,4,"[[0.35, 1.4891458577988728, 0.18012388570220025], [0.7, -0.5885810680529666, -1.3797000856452932], [1.0499999999999998, 1.4891458577988728, 0.18012388570220025], [1.4, -0.5885810680529666, -1.3797000856452932]]",0,1,0.033338069915771484,0
FED_20160523c_3T2,1,1,1,56.032297134399414,Perc-photo,79,A woman is putting a slice of pizza into a microwave.,1,3,"[[0.4666666666666666, 0.6142243483142749, 1.9033466447123877], [0.9333333333333332, 1.3412343723716655, -1.4836072116192967], [1.4, -1.9554587206859393, -0.41973943309309125]]",1,1,1.6502039432525635,1
FED_20160523c_3T2,1,1,1,58.032557010650635,Perc-photo,84,A man is lighting up a cigarette.,1,4,"[[0.35, 1.1921203916947611, 0.9104114299071213], [0.7, -1.3844996220426635, 0.5772008286235576], [1.0499999999999998, 1.1921203916947611, 0.9104114299071213], [1.4, 0.19237923034790183, -1.4876122585306795]]",0,0,1.700188159942627,1
FED_20160523c_3T2,1,1,1,60.03282403945923,Perc-photo,111,A woman is opening a beer bottle.,1,4,"[[0.35, -0.5060222248362984, 1.4120699373514483], [0.7, -0.9698773252485064, -1.1442630702634786], [1.0499999999999998, 1.4758995500848042, -0.2678068670879678], [1.4, -0.5060222248362984, 1.4120699373514483]]",0,0,1.7168841361999512,1
FED_20160523c_3T2,1,1,1,62.03308701515198,Perc-photo,71,A man is blowing his nose.,1,4,"[[0.35, 0.24493461464781857, 1.4798672354462492], [0.7, 1.1591353128007893, -0.9520532162742879], [1.0499999999999998, -1.4040699274486086, -0.5278140191719607], [1.4, 1.1591353128007893, -0.9520532162742879]]",0,0,1.8168971538543701,1
FED_20160523c_3T2,1,1,1,66.01694321632385,Perc-sent,63,A woman is melting some butter for the recipe.,1,3,"[[0.4666666666666666, 1.8101650111235403, -0.8504720057145401], [0.9333333333333332, -0.1685521434054746, 1.992884887531997], [1.4, -1.6416128677180666, -1.1424128818174566]]",1,,,
FED_20160523c_3T2,1,1,1,68.01720809936523,Perc-sent,87,A man is putting a watermelon on a big plate.,0,4,"[[0.35, 0.3813710589111197, -1.4507088320627992], [0.7, -1.447036231516397, 0.3950773907461985], [1.0499999999999998, 1.0656651726052782, 1.0556314413166004], [1.4, -1.447036231516397, 0.3950773907461985]]",0,1,0.11667490005493164,0
FED_20160523c_3T2,1,1,1,70.01746916770935,Perc-sent,64,A woman is putting staples into the stapler.,0,4,"[[0.35, 0.006001122287705923, -1.499987995462393], [0.7, 1.2960271482982766, 0.755191122083567], [1.0499999999999998, -1.3020282705859825, 0.7447968733788264], [1.4, 0.006001122287705923, -1.499987995462393]]",0,1,1.3168179988861084,0
FED_20160523c_3T2,1,1,1,72.01772713661194,Perc-sent,108,A woman is decorating a notebook with some stickers.,0,4,"[[0.35, 0.7068755613406225, -1.3229992217606856], [0.7, 0.7923131545614838, 1.2736718043157076], [1.0499999999999998, -1.4991887159021071, 0.049327417444977484], [1.4, 0.7068755613406225, -1.3229992217606856]]",0,0,1.8669068813323975,1
FED_20160523c_3T2,1,1,1,74.01798415184021,Perc-sent,81,A man is turning the burger over using a spatula.,0,3,"[[0.4666666666666666, -1.235231780668788, -1.5729597731747038], [0.9333333333333332, -0.7446072323659059, 1.8562219882084108], [1.4, -1.235231780668788, -1.5729597731747038]]",1,1,1.8335678577423096,1
FED_20160523c_3T2,1,1,1,76.01825308799744,Perc-sent,91,A woman is pouring some milk for the cat.,0,4,"[[0.35, -1.323035348128729, 0.7068079425147209], [0.7, 0.04940404025000472, -1.4991861928416284], [1.0499999999999998, 1.273631307878724, 0.7923782503269075], [1.4, -1.323035348128729, 0.7068079425147209]]",0,1,1.8668999671936035,0
FED_20160523c_3T2,1,1,1,78.01851201057434,Perc-sent,89,A woman is exercising with a dumbbell.,0,3,"[[0.4666666666666666, 1.7100379839772508, -1.0371933731734984], [0.9333333333333332, -1.7532548017937484, -0.9623396489738765], [1.4, 1.7100379839772508, -1.0371933731734984]]",1,1,1.9502241611480713,1
FED_20160523c_3T2,1,1,1,98.02106714248657,Perc-sent,99,A child is swimming while holding onto the swimming noodle.,0,4,"[[0.35, -1.4787642535507557, -0.251508016612744], [0.7, 0.5215697951333025, 1.4064014180896593], [1.0499999999999998, -1.4787642535507557, -0.251508016612744], [1.4, 0.9571944584174525, -1.1548934014769154]]",0,0,1.7002170085906982,1
FED_20160523c_3T2,1,1,1,100.02132821083069,Perc-sent,68,A man is putting a comforter on the bed.,0,4,"[[0.35, 0.21833988237354168, 1.4840241560584881], [0.7, 1.1760326777896413, -0.9310999628240384], [1.0499999999999998, 0.21833988237354168, 1.4840241560584881], [1.4, -1.394372560163184, -0.5529241932344505]]",0,0,1.666867971420288,1
FED_20160523c_3T2,1,1,1,102.0215961933136,Perc-sent,66,A man is assembling a radio.,0,3,"[[0.4666666666666666, 1.500895340345088, -1.321859741928168], [0.9333333333333332, 0.3943164465771898, 1.9607433641246215], [1.4, 1.500895340345088, -1.321859741928168]]",1,1,1.9169700145721436,1
FED_20160523c_3T2,1,1,1,104.02185606956482,Perc-sent,77,A man is planting a flower in a flower pot.,0,3,"[[0.4666666666666666, -1.9918928191784728, 0.17989718426155502], [0.9333333333333332, 1.151741941229033, 1.6350811908935834], [1.4, 0.8401508779494384, -1.8149783751551387]]",1,1,1.8169009685516357,1
FED_20160523c_3T2,1,1,1,106.0221221446991,Perc-sent,112,A man is smoking a pipe.,1,4,"[[0.35, -1.2710838573560639, 0.7964583024671343], [0.7, -0.05421119431353762, -1.4990200620442342], [1.0499999999999998, -1.2710838573560639, 0.7964583024671343], [1.4, 1.3252950516696005, 0.7025617595771]]",0,1,1.7335529327392578,0
FED_20160523c_3T2,1,1,1,108.0223171710968,Perc-sent,57,A man is hanging a bird feeder on a tree.,0,3,"[[0.4666666666666666, -1.9201634384117572, 0.5594393352158374], [0.9333333333333332, 1.444570395379072, 1.3831906494747395], [1.4, 0.47559304303268457, -1.9426299846905768]]",1,1,1.7169480323791504,1
FED_20160523c_3T2,1,1,1,110.02258110046387,Perc-sent,79,A woman is putting bell peppers in an omelet.,1,3,"[[0.4666666666666666, -1.4905534494387132, -1.3335105602755286], [0.9333333333333332, -0.4095772966940715, 1.9576124330502134], [1.4, 1.9001307461327839, -0.6241018727746855]]",1,1,1.7168829441070557,1
FED_20160523c_3T2,1,1,1,114.02311301231384,Perc-photo,112,A woman is opening a wine bottle.,1,3,"[[0.4666666666666666, -1.476213211745852, 1.3493682052972036], [0.9333333333333332, 1.90669375071932, 0.6037540401255227], [1.4, -0.43048053897346855, -1.9531222454227262]]",1,1,1.7835471630096436,1
FED_20160523c_3T2,1,1,1,116.02336716651917,Perc-photo,64,A woman is putting a fork in a utensil rack.,0,4,"[[0.35, -1.4934536786087458, 0.13998610591771327], [0.7, 0.6254953154027734, -1.3633618780093513], [1.0499999999999998, 0.8679583632059731, 1.2233757720916367], [1.4, -1.4934536786087458, 0.13998610591771327]]",0,0,1.70021390914917,1
FED_20160523c_3T2,1,1,1,118.02362704277039,Perc-photo,108,A man is cleaning a toilet.,0,4,"[[0.35, -0.6322937276717508, 1.3602222766691336], [0.7, -0.8618401825531006, -1.2276935691518625], [1.0499999999999998, 1.4941339102248503, -0.1325287075172717], [1.4, -0.8618401825531006, -1.2276935691518625]]",0,0,1.7002170085906982,1
FED_20160523c_3T2,1,1,1,120.02389407157898,Perc-photo,106,A man is putting on a shoe.,0,4,"[[0.35, -0.8369953110800444, 1.244764575825493], [0.7, -0.6595000888558165, -1.3472414901565237], [1.0499999999999998, -0.8369953110800444, 1.244764575825493], [1.4, 1.4964953999358603, 0.10247691433102911]]",0,0,1.7168800830841064,1
FED_20160523c_3T2,1,1,1,122.02415704727173,Perc-photo,80,A woman is pouring some dish soap onto a sponge.,0,3,"[[0.4666666666666666, -1.1177403568777862, -1.6585103239373336], [0.9333333333333332, -0.8774418945295956, 1.7972467058599144], [1.4, 1.9951822514073825, -0.13873638192258]]",1,1,1.6502001285552979,1
FED_20160523c_3T2,1,1,1,124.02444005012512,Perc-photo,103,A man is putting in an earplug.,0,3,"[[0.4666666666666666, -1.004667723131159, 1.729347497207676], [0.9333333333333332, -0.9953250029873059, -1.734741519197693], [1.4, -1.004667723131159, 1.729347497207676]]",1,1,1.7835631370544434,1
FED_20160523c_3T2,1,1,1,126.02470421791077,Perc-photo,67,A man is removing lint from his shirt.,0,3,"[[0.4666666666666666, -1.6011981361881413, -1.198400821373059], [0.9333333333333332, 1.8384446233192768, -0.7874778517446966], [1.4, -1.6011981361881413, -1.198400821373059]]",1,1,1.833570957183838,1
FED_20160523c_3T2,1,1,1,130.0252251625061,Sem-sent,18,A man is tearing up some documents.,1,3,"[[0.4666666666666666, -0.27884002263419516, 1.9804666727257396], [0.9333333333333332, -1.5757144386118354, -1.23171587955591], [1.4, 1.8545544612460296, -0.7487507931698293]]",1,1,1.5835318565368652,1
FED_20160523c_3T2,1,1,1,132.0254909992218,Sem-sent,31,A woman is taking a shower.,0,4,"[[0.35, -0.5364186560770646, -1.4008051347037802], [0.7, 1.4813421604436885, 0.23585038412524453], [1.0499999999999998, -0.5364186560770646, -1.4008051347037802], [1.4, -0.944923504366624, 1.1649547505785358]]",0,0,1.8002300262451172,1
FED_20160523c_3T2,1,1,1,134.02575206756592,Sem-sent,56,A man is putting dirty socks into the laundry basket.,0,3,"[[0.4666666666666666, 0.7177531473466728, 1.866770049972397], [0.9333333333333332, -1.975546859973378, -0.31179256573774444], [1.4, 0.7177531473466728, 1.866770049972397]]",0,0,1.6502189636230469,1
FED_20160523c_3T2,1,1,1,136.02594900131226,Sem-sent,27,A man is grinding some lamb cubes in the meat grinder.,1,3,"[[0.4666666666666666, -1.640291886479616, -1.1443087551658173], [0.9333333333333332, -0.1708545085067371, 1.9926888208957567], [1.4, -1.640291886479616, -1.1443087551658173]]",1,1,1.6835870742797852,1
FED_20160523c_3T2,1,1,1,138.02621412277222,Sem-sent,2,A man is drilling a hole in the wall with a drill.,1,3,"[[0.4666666666666666, 1.9409952913942423, -0.482221192799923], [0.9333333333333332, -0.5528818424891551, 1.922061827373354], [1.4, 1.9409952913942423, -0.482221192799923]]",1,0,1.6836071014404297,0
FED_20160523c_3T2,1,1,1,140.02648210525513,Sem-sent,19,A man is carving a pumpkin using a special knife.,1,4,"[[0.35, -0.9570381845660738, 1.1550229059557537], [0.7, 1.4787982707936438, 0.2513079272480844], [1.0499999999999998, -0.9570381845660738, 1.1550229059557537], [1.4, 1.4787982707936438, 0.2513079272480844]]",1,,,
FED_20160523c_3T2,1,1,1,142.026593208313,Sem-sent,17,A man is putting some books in his briefcase.,0,3,"[[0.4666666666666666, 1.944965640240556, -0.46594920139822577], [0.9333333333333332, -1.376006665404213, -1.4514150532370742], [1.4, 1.944965640240556, -0.46594920139822577]]",0,0,1.7003648281097412,1
FED_20160523c_3T2,1,1,1,146.0272011756897,Sem-photo,50,A boy is sleeping with a teddy bear.,0,4,"[[0.35, -0.2108807953141154, -1.4851024510678332], [0.7, 1.3915768475043375, 0.5599230996216267], [1.0499999999999998, -1.1806960521902226, 0.9251793514462068], [1.4, -0.2108807953141154, -1.4851024510678332]]",0,0,1.6334919929504395,1
FED_20160523c_3T2,1,1,1,148.0275001525879,Sem-photo,48,A man is throwing away banana peels.,0,4,"[[0.35, 0.2864293500662515, 1.4723988004004298], [0.7, -1.4183494406816313, -0.4881443066533749], [1.0499999999999998, 1.1319200906153792, -0.9842544937470552], [1.4, -1.4183494406816313, -0.4881443066533749]]",0,1,1.7168810367584229,0
FED_20160523c_3T2,1,1,1,150.02775812149048,Sem-photo,33,A man is putting a penny in a change purse.,0,3,"[[0.4666666666666666, 0.031125364962469884, 1.999757788247355], [0.9333333333333332, 1.7162783635567573, -1.0268342508832373], [1.4, -1.747403728519226, -0.9729235373641173]]",0,1,1.733557939529419,0
FED_20160523c_3T2,1,1,1,152.0280201435089,Sem-photo,15,A man is frying some onion rings.,1,3,"[[0.4666666666666666, -1.5115988646875542, -1.3096063806637843], [0.9333333333333332, 1.8899518269568085, -0.6542798268192452], [1.4, -0.37835296226925524, 1.96388620748303]]",1,1,1.6668548583984375,1
FED_20160523c_3T2,1,1,1,154.0282871723175,Sem-photo,17,A man is sweetening his tea.,1,4,"[[0.35, 0.45281239927528777, -1.4300213044086292], [0.7, 1.0120285779331888, 1.1071576931252964], [1.0499999999999998, -1.4648409772084767, 0.32286361128333274], [1.4, 1.0120285779331888, 1.1071576931252964]]",1,1,1.6335389614105225,1
FED_20160523c_3T2,1,1,1,156.0285542011261,Sem-photo,18,A man is putting some flowers in a vase.,0,4,"[[0.35, 1.183328206330648, -0.9218103688407348], [0.7, 0.20664709372265527, 1.4856974721173823], [1.0499999999999998, -1.3899753000533033, -0.5638871032766486], [1.4, 0.20664709372265527, 1.4856974721173823]]",0,0,1.6168580055236816,1
FED_20160523c_3T2,1,1,1,158.02880907058716,Sem-photo,39,A woman is hanging up a sweater.,0,4,"[[0.35, 1.183845767709052, -0.9211455901633386], [0.7, -1.3896583655199861, -0.5646677139170615], [1.0499999999999998, 1.183845767709052, -0.9211455901633386], [1.4, -1.3896583655199861, -0.5646677139170615]]",0,0,1.6168670654296875,1
FED_20160523c_3T2,1,1,1,178.03137302398682,Perc-sent,102,A man is putting vanilla extract in the dough.,1,4,"[[0.35, -0.8612609922746493, 1.2280999565125335], [0.7, -0.6329352645890939, -1.359923876854706], [1.0499999999999998, 1.4941962568637428, 0.1318239203421732], [1.4, -0.8612609922746493, 1.2280999565125335]]",0,0,1.6668741703033447,1
FED_20160523c_3T2,1,1,1,180.06497311592102,Perc-sent,80,A woman is putting strawberries on a dessert plate.,0,3,"[[0.4666666666666666, -1.3964839438107441, -1.4317236446600967], [0.9333333333333332, 1.9381510193798601, -0.49352874898713783], [1.4, -1.3964839438107441, -1.4317236446600967]]",1,1,1.850243091583252,1
FED_20160523c_3T2,1,1,1,182.03190922737122,Perc-sent,111,A man is trying to see something far away using binoculars.,0,4,"[[0.35, 0.09460727304805072, -1.497013514931115], [0.7, -1.3437553702630065, 0.6665744556231739], [1.0499999999999998, 0.09460727304805072, -1.497013514931115], [1.4, 1.2491480972149545, 0.8304390593079414]]",0,0,1.783545970916748,1
FED_20160523c_3T2,1,1,1,184.0321581363678,Perc-sent,85,A woman is putting a bandaid on a cut.,0,4,"[[0.35, 0.571489058993623, -1.3868670648085142], [0.7, -1.4868066392929442, 0.19850948933091528], [1.0499999999999998, 0.9153175802993221, 1.1883575754775975], [1.4, 0.571489058993623, -1.3868670648085142]]",0,0,1.750216007232666,1
FED_20160523c_3T2,1,1,1,186.0324170589447,Perc-sent,100,A child is using a rock to hold down some papers.,0,3,"[[0.4666666666666666, 0.13837763965673847, 1.9952071643924671], [0.9333333333333332, 1.6587112703482219, -1.1174421334546984], [1.4, 0.13837763965673847, 1.9952071643924671]]",1,1,1.6835441589355469,1
FED_20160523c_3T2,1,1,1,188.0326840877533,Perc-sent,86,A woman is putting butter in a butter dish.,0,3,"[[0.4666666666666666, 1.8473815023863467, -0.7662777464084187], [0.9333333333333332, -1.5873067459375543, -1.2167404383438287], [1.4, 1.8473815023863467, -0.7662777464084187]]",1,1,1.7668869495391846,1
FED_20160523c_3T2,1,1,1,190.0329451560974,Perc-sent,67,A man is putting fire logs into the fireplace.,0,3,"[[0.4666666666666666, 1.7228083909700382, -1.0158401685320522], [0.9333333333333332, 0.01833919664840319, 1.9999159166990723], [1.4, -1.7411475876184421, -0.9840757481670195]]",1,1,1.750227928161621,1
FED_20160523c_3T2,1,1,1,194.0167372226715,Sem-sent,50,A woman is cutting the birthday cake.,1,4,"[[0.35, 1.478766733236633, -0.25149343663932183], [0.7, -0.9571830716330206, -1.1549028389345901], [1.0499999999999998, -0.5215836616036107, 1.4063962755739117], [1.4, 1.478766733236633, -0.25149343663932183]]",1,0,1.1668498516082764,0
FED_20160523c_3T2,1,1,1,196.0169961452484,Sem-sent,24,A woman is polishing a silver bowl.,0,4,"[[0.35, -0.6790481776238845, 1.3374952607264377], [0.7, -0.8187807844184443, -1.2568206025790305], [1.0499999999999998, 1.4978289620423284, -0.0806746581474084], [1.4, -0.6790481776238845, 1.3374952607264377]]",0,0,1.4167799949645996,1
FED_20160523c_3T2,1,1,1,198.01726412773132,Sem-sent,40,A woman is gluing a picture in her scrapbook.,1,4,"[[0.35, -1.4245885847803763, -0.46962470560378816], [0.7, 0.3055873670925194, 1.4685422571630213], [1.0499999999999998, 1.1190012176878568, -0.9989175515592336], [1.4, 0.3055873670925194, 1.4685422571630213]]",1,1,1.8835768699645996,1
FED_20160523c_3T2,1,1,1,200.01752400398254,Sem-sent,51,A woman is pouring hot water into a coffee mug.,0,3,"[[0.4666666666666666, 1.0911233338319783, -1.6761413634796407], [0.9333333333333332, -1.9971426680232447, -0.1068698440206412], [1.4, 0.9060193341912657, 1.7830112075002824]]",0,1,1.866908073425293,0
FED_20160523c_3T2,1,1,1,202.01778602600098,Sem-sent,39,A woman is connecting a printer to the laptop.,0,4,"[[0.35, 0.290224091761872, 1.4716555223832093], [0.7, 1.1293790221225826, -0.9871691974476511], [1.0499999999999998, 0.290224091761872, 1.4716555223832093], [1.4, 1.1293790221225826, -0.9871691974476511]]",0,0,1.9169089794158936,1
FED_20160523c_3T2,1,1,1,204.0180401802063,Sem-sent,43,A man is putting a toupee on his head.,0,3,"[[0.4666666666666666, 1.7866370183621625, -0.8988482433747991], [0.9333333333333332, -0.11489309627148783, 1.9966971669307167], [1.4, 1.7866370183621625, -0.8988482433747991]]",0,0,1.7502319812774658,1
FED_20160523c_3T2,1,1,1,206.0183141231537,Sem-sent,33,A man is putting pasta sauce on spaghetti.,1,4,"[[0.35, 1.497920624922873, 0.07895442628928256], [0.7, -0.8173368513691808, 1.2577601008912287], [1.0499999999999998, -0.6805837735536929, -1.3367145271805103], [1.4, 1.497920624922873, 0.07895442628928256]]",1,1,1.6668689250946045,1
FED_20160523c_3T2,1,1,1,210.0188410282135,Perc-photo,63,A woman is screwing in a light bulb.,0,3,"[[0.4666666666666666, 1.234221058010522, 1.573752960271525], [0.9333333333333332, 0.7457995138708434, -1.8557432702585812], [1.4, -1.9800205718813644, 0.2819903099870545]]",1,1,1.7335400581359863,1
FED_20160523c_3T2,1,1,1,212.0190989971161,Perc-photo,102,A woman is toasting some bread.,1,4,"[[0.35, 1.1709101457087197, 0.9375336957551901], [0.7, -1.397383070282265, 0.5452710838550957], [1.0499999999999998, 0.22647292457354662, -1.4828047796102846], [1.4, -1.397383070282265, 0.5452710838550957]]",0,0,1.750136137008667,1
FED_20160523c_3T2,1,1,1,214.05269122123718,Perc-photo,68,A man is squeezing ketchup onto a hot dog.,1,4,"[[0.35, 1.2824318972042197, 0.7780542584120893], [0.7, -1.3150307019096417, 0.7215914723962826], [1.0499999999999998, 0.032598804705421494, -1.4996457308083726], [1.4, 1.2824318972042197, 0.7780542584120893]]",0,0,1.6835618019104004,1
FED_20160523c_3T2,1,1,1,216.0196340084076,Perc-photo,91,A woman is putting away orange juice.,0,3,"[[0.4666666666666666, -1.8225543721200435, 0.8235870085583634], [0.9333333333333332, 1.624524457698396, 1.1665848817551738], [1.4, -1.8225543721200435, 0.8235870085583634]]",1,1,1.7168700695037842,1
FED_20160523c_3T2,1,1,1,218.01988005638123,Perc-photo,89,A woman is weighing herself.,0,3,"[[0.4666666666666666, 0.025849471945739253, 1.9998329442231235], [0.9333333333333332, 1.7189813970493835, -1.0223027714909854], [1.4, -1.7448308689951235, -0.9775301727321373]]",1,1,1.8335750102996826,1
FED_20160523c_3T2,1,1,1,220.02015614509583,Perc-photo,69,A woman is putting an apple in a fruit bowl.,0,3,"[[0.4666666666666666, 1.4531891925423026, 1.3741328795565044], [0.9333333333333332, -1.916628578142546, 0.5714323174683791], [1.4, 1.4531891925423026, 1.3741328795565044]]",1,1,1.7668719291687012,1
FED_20160523c_3T2,1,1,1,222.02040719985962,Perc-photo,86,A woman is throwing a Frisbee.,0,4,"[[0.35, -0.44070464007651033, -1.433798946929113], [0.7, -1.0213539919217332, 1.0985608873364918], [1.0499999999999998, -0.44070464007651033, -1.433798946929113], [1.4, 1.462058631998243, 0.33523805959262154]]",0,0,1.6668758392333984,1
FED_20160523c_3T2,1,1,1,226.02087116241455,Sem-photo,40,A woman is putting a pan in the dish rack.,0,3,"[[0.4666666666666666, -1.8181954980494064, 0.8331657283355282], [0.9333333333333332, 0.18755506272357195, -1.9911863545250497], [1.4, 1.6306404353258346, 1.158020626189522]]",0,0,1.3669109344482422,1
FED_20160523c_3T2,1,1,1,228.0211341381073,Sem-photo,2,A man is washing his hands.,0,3,"[[0.4666666666666666, 0.9378307749525585, -1.7664861837987536], [0.9333333333333332, 1.060906523127668, 1.6954283674591395], [1.4, 0.9378307749525585, -1.7664861837987536]]",0,1,1.7668819427490234,0
FED_20160523c_3T2,1,1,1,230.02139616012573,Sem-photo,24,A woman is sweeping the floor.,0,4,"[[0.35, -0.10108915308914872, 1.4965897845193648], [0.7, -1.2455401958934749, -0.8358406668819389], [1.0499999999999998, -0.10108915308914872, 1.4965897845193648], [1.4, -1.2455401958934749, -0.8358406668819389]]",0,,,
FED_20160523c_3T2,1,1,1,232.02167916297913,Sem-photo,19,A man is highlighting something in a book.,1,3,"[[0.4666666666666666, 1.9834348361022653, 0.2568778910999936], [0.9333333333333332, -1.2141801974142994, 1.5892660092655895], [1.4, -0.7692546386879671, -1.8461439003655824]]",1,0,0.13332891464233398,0
FED_20160523c_3T2,1,1,1,234.02194213867188,Sem-photo,3,A man is biting a banana.,1,4,"[[0.35, -1.395996239488523, -0.5488118979522061], [0.7, 1.1732831652700262, -0.9345622580085012], [1.0499999999999998, -1.395996239488523, -0.5488118979522061], [1.4, 1.1732831652700262, -0.9345622580085012]]",1,1,0.2000410556793213,1
FED_20160523c_3T2,1,1,1,236.02218008041382,Sem-photo,47,A man is stirring cookie batter.,1,3,"[[0.4666666666666666, -1.0492719652816043, -1.7026533243364839], [0.9333333333333332, 1.9991770153542223, -0.05736951524445216], [1.4, -0.9499050500726189, 1.7600228395809343]]",1,,,
