SubjID,List,Order,Run,TrialNumber,TrialOnset,Condition,ItemNum,Item,Motion,CorrectAnswer,Response,Accuracy,RT
FED_20160907b_3T2,2,4,2,56,162,Pic_Perc,13,13_implaus_princess_kidnaping_pirate.jpg,right,2,1,0,1.00885973199911
FED_20160907b_3T2,2,4,2,57,164,Pic_Perc,12,12_plaus_photographer_photographes_model.jpg,left,1,2,0,1.22673655600374
FED_20160907b_3T2,2,4,2,58,166,Pic_Perc,33,33_implaus_worker_orders_boss.jpg,right,2,1,0,0.843612773998757
FED_20160907b_3T2,2,4,2,59,168,Pic_Perc,32,32_plaus_relative_visits_patient.jpg,left,1,2,0,0.840516142001434
FED_20160907b_3T2,2,4,2,60,170,Pic_Perc,9,09_implaus_bride_carries_groom.jpg,right,2,1,0,1.10611759900348
FED_20160907b_3T2,2,4,2,61,172,Pic_Perc,36,36_plaus_dog_licking_child.jpg,left,1,2,0,1.28941859600309
FED_20160907b_3T2,2,4,2,62,174,Pic_Perc,30,30_plaus_cat_chases_mouse.jpg,left,1,1,1,0.855565376004961
FED_20160907b_3T2,2,4,2,63,178,Pic_Sem,16,16_plaus_professor_lectures_to_a_student.jpg,right,1,1,1,1.7393049750026
FED_20160907b_3T2,2,4,2,64,180,Pic_Sem,7,07_implaus_baby_feeding_mother.jpg,right,2,2,1,1.35428972299997
FED_20160907b_3T2,2,4,2,65,182,Pic_Sem,11,11_implaus_guide_chases_lion.jpg,right,2,1,0,1.65873320100218
FED_20160907b_3T2,2,4,2,66,184,Pic_Sem,27,27_implaus_athlete_applauds_the_lady.jpg,right,2,1,0,1.31926745900273
FED_20160907b_3T2,2,4,2,67,186,Pic_Sem,10,10_plaus_jester_entertains_king.jpg,right,1,0,0,0
FED_20160907b_3T2,2,4,2,68,188,Pic_Sem,6,06_plaus_ghost_frightens_girl.jpg,left,1,1,1,0.252499572001398
FED_20160907b_3T2,2,4,2,69,190,Pic_Sem,31,31_implaus_patient_pushes_visitor.jpg,left,2,1,0,1.5331174660023
FED_20160907b_3T2,2,4,2,70,192,Pic_Sem,34,34_plaus_dog_leading_blind_person.jpg,right,1,2,0,1.38255858900084
FED_20160907b_3T2,2,4,2,71,194,Pic_Sem,19,19_implaus_beggar_gives_to_man.jpg,right,2,1,0,1.417281258
FED_20160907b_3T2,2,4,2,72,196,Pic_Sem,17,17_implaus_woman_bites_vampir.jpg,left,2,2,1,1.39963665600226
FED_20160907b_3T2,2,4,2,73,200,Sent_Perc,40,The lady is opening the door for the chauffeur.,right,2,1,0,0.730894134001574
FED_20160907b_3T2,2,4,2,74,202,Sent_Perc,9,The groom is carrying the bride.,left,1,1,1,0.763916390998929
FED_20160907b_3T2,2,4,2,75,204,Sent_Perc,25,Santa is giving the girl a present.,right,2,1,0,1.01349678900442
FED_20160907b_3T2,2,4,2,76,206,Sent_Perc,35,The bouncer is preventing the woman from entering.,right,2,2,1,1.17784932700306
FED_20160907b_3T2,2,4,2,77,208,Sent_Perc,22,The sportsstar is interviewing the journalist.,right,2,2,1,1.24558485900343
FED_20160907b_3T2,2,4,2,78,210,Sent_Perc,8,The businessman is painting the artist.,right,2,1,0,0.761516607999511
FED_20160907b_3T2,2,4,2,79,212,Sent_Perc,26,The queen is bowing to the peasant.,right,2,1,0,0.943363648999366
FED_20160907b_3T2,2,4,2,80,214,Sent_Perc,29,The thief is stealing the purse from the grandma.,right,2,2,1,0.976508464998915
FED_20160907b_3T2,2,4,2,81,216,Sent_Perc,37,The man is proposing to the woman.,left,1,2,0,1.76926074700168
FED_20160907b_3T2,2,4,2,82,218,Sent_Perc,34,The blind person is leading the dog.,left,1,2,0,0.858308726004907
FED_20160907b_3T2,2,4,2,83,220,FIX,0,+,-,0,0,0,0
